"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MLT1M",37.563614438232,0.390032488802751,0.143834074206784,0.00212477724073584,0.0157169452179053
"MLT2A2",294.355362317066,0.473971131479112,0.150729293776717,0.000343166827692939,0.00358256432882274
"MLT2F",99.0096317195922,0.407075600991687,0.166892014723058,0.00375409261359129,0.0251182923963926
"MSTA1",10.4192222212626,-0.366976957061135,0.144711140554082,0.00417510736186654,0.0276835947597637
"MSTB1-int",16.9140794809324,0.964541477203142,0.266390854332101,1.8532365720204e-05,0.000333015039098256
"MSTB2",72.7146335229876,-0.398741469710917,0.0782584992720764,1.11238254544307e-07,4.09356776723051e-06
"MSTC",137.890526895181,-0.715318297629874,0.10913859117867,1.11870347108221e-11,9.68665593784124e-10
"MSTD",300.434229566219,0.18498012876254,0.0709665683021376,0.00709977596249769,0.0400416483402168
"REP522",14.0111258247878,0.937510963641804,0.473780248919794,0.00175022271966207,0.0138512249642074
"Ricksha_0",30.4528996889259,-1.90190814861436,0.178478879069912,1.02604127876559e-27,3.02066552468589e-25
"Ricksha_b",33.4856594090739,-1.09444642992931,0.185864919537817,4.47668148584886e-10,2.3534554097034e-08
"SATR2",26.0920705514511,0.711518102613657,0.415828088543156,0.00454230745888861,0.0290083935233982
"SVA_C",294.361390751419,0.0254593088674351,0.166447253294158,0.00534051952959169,0.0324844824279296
"SVA_D",2265.06717252811,0.647008492654671,0.296225403709268,0.00279035329151897,0.0200360977810533
"SVA_F",807.316209611895,0.555745086747844,0.473619253788641,4.20211596661658e-09,2.06183823428654e-07
"THE1A-int",557.022494663468,-0.433860661674825,0.13087020847628,0.000294551925180445,0.00323567487959414
"THE1B-int",694.434747706918,0.313904343745237,0.108195665544794,0.00179673476403575,0.0139936167865642
"THE1C",294.403416164368,-0.287500184862263,0.0553509907222598,1.03614949939766e-07,3.91080016182911e-06
"THE1D-int",248.288361749157,-0.288901154783381,0.117112325649382,0.00742153019937105,0.0415379941196737
"Tigger11a",14.551045193115,-0.410556538351119,0.168744565644445,0.00446399978246559,0.028790247705413
"Tigger13a",154.306273480028,-0.309365966708028,0.0781774024243228,3.99816469706917e-05,0.000632827788611378
"Tigger15a",117.012234516398,-0.37822937582269,0.0819482738693752,1.46354440309591e-06,3.67340414279961e-05
"Tigger16a",31.3533999839105,-0.373584141764194,0.110011453640707,0.000237213932125577,0.00272796021944414
"Tigger17b",35.2929013421406,-1.08577925671991,0.162929978524416,2.50492676068759e-12,2.30453261983258e-10
"Tigger2",488.548181132831,-0.225716940809121,0.0808804083416192,0.00356104620421482,0.0241560369244434
"Tigger3b",615.298747097412,0.198429061341498,0.0653606889603901,0.00161898616652437,0.013022664683737
"Tigger3c",114.789836202912,-0.720591844493004,0.0910785283877746,3.00195314872993e-16,4.01715912266405e-14
"Tigger4",104.150380257139,-0.403122940303641,0.0851281833366096,6.39312958386706e-07,1.84523269557889e-05
"Tigger5b",31.249161152788,0.414067211983548,0.155290325198243,0.00205237586858343,0.0153355191804813
"Tigger7",180.105427660854,0.31573209822204,0.0850295821010316,9.64104433423527e-05,0.00131187662731219
"Tigger9b",35.5372075815206,-0.305520769090687,0.0959539472961849,0.000759527982857646,0.00707446732038847
"UCON20",1.14785766997692,-0.697131978892962,0.462474971388072,0.00863593247509195,0.0467356345710858
